date,traded_companies,no_of_transaction,max_price,min_price,closing_price,traded_shares,amount,previous_closing,difference_rs
2/4/2015,Arun Valley Hydropower Development Co. Ltd.,21.0,368.0,360.0,363.0,3334.0,1217649.0,370.0,-7.0
2/5/2015,Arun Valley Hydropower Development Co. Ltd.,40.0,365.0,360.0,362.0,8844.0,3199605.0,363.0,-1.0
2/8/2015,Arun Valley Hydropower Development Co. Ltd.,36.0,368.0,359.0,360.0,10918.0,3937982.0,362.0,-2.0
2/9/2015,Arun Valley Hydropower Development Co. Ltd.,32.0,365.0,354.0,360.0,8575.0,3094442.0,360.0,0.0
2/10/2015,Arun Valley Hydropower Development Co. Ltd.,19.0,364.0,357.0,360.0,4313.0,1552878.0,360.0,0.0
2/11/2015,Arun Valley Hydropower Development Co. Ltd.,26.0,363.0,346.0,363.0,4575.0,1641884.0,360.0,3.0
2/12/2015,Arun Valley Hydropower Development Co. Ltd.,26.0,365.0,358.0,358.0,3601.0,1295138.0,363.0,-5.0
2/15/2015,Arun Valley Hydropower Development Co. Ltd.,50.0,360.0,351.0,354.0,11221.0,3967125.0,358.0,-4.0
2/16/2015,Arun Valley Hydropower Development Co. Ltd.,53.0,354.0,343.0,352.0,18079.0,6321159.0,354.0,-2.0
2/18/2015,Arun Valley Hydropower Development Co. Ltd.,22.0,361.0,350.0,353.0,6118.0,2155539.0,352.0,1.0
2/22/2015,Arun Valley Hydropower Development Co. Ltd.,37.0,353.0,347.0,348.0,9716.0,3397108.0,353.0,-5.0
2/23/2015,Arun Valley Hydropower Development Co. Ltd.,16.0,354.0,342.0,348.0,3972.0,1380967.0,348.0,0.0
2/24/2015,Arun Valley Hydropower Development Co. Ltd.,22.0,349.0,343.0,348.0,4136.0,1431078.0,348.0,0.0
2/25/2015,Arun Valley Hydropower Development Co. Ltd.,40.0,350.0,343.0,348.0,9581.0,3318012.0,348.0,0.0
2/26/2015,Arun Valley Hydropower Development Co. Ltd.,24.0,356.0,346.0,355.0,2698.0,945914.0,348.0,7.0
3/1/2015,Arun Valley Hydropower Development Co. Ltd.,12.0,349.0,345.0,347.0,2959.0,1022917.0,355.0,-8.0
3/2/2015,Arun Valley Hydropower Development Co. Ltd.,12.0,351.0,347.0,351.0,6723.0,2346094.0,347.0,4.0
3/3/2015,Arun Valley Hydropower Development Co. Ltd.,16.0,357.0,345.0,346.0,3217.0,1119623.0,351.0,-5.0
3/4/2015,Arun Valley Hydropower Development Co. Ltd.,27.0,354.0,341.0,350.0,3456.0,1208926.0,346.0,4.0
3/9/2015,Arun Valley Hydropower Development Co. Ltd.,30.0,355.0,350.0,354.0,9350.0,3285975.0,350.0,4.0
3/10/2015,Arun Valley Hydropower Development Co. Ltd.,11.0,353.0,348.0,349.0,1925.0,673226.0,354.0,-5.0
3/11/2015,Arun Valley Hydropower Development Co. Ltd.,20.0,354.0,346.0,352.0,5899.0,2052724.0,349.0,3.0
3/12/2015,Arun Valley Hydropower Development Co. Ltd.,15.0,355.0,348.0,348.0,1520.0,530897.0,352.0,-4.0
3/15/2015,Arun Valley Hydropower Development Co. Ltd.,30.0,348.0,344.0,345.0,5636.0,1945734.0,348.0,-3.0
3/16/2015,Arun Valley Hydropower Development Co. Ltd.,30.0,348.0,340.0,341.0,7456.0,2554923.0,345.0,-4.0
3/17/2015,Arun Valley Hydropower Development Co. Ltd.,14.0,345.0,335.0,345.0,2278.0,779869.0,341.0,4.0
3/18/2015,Arun Valley Hydropower Development Co. Ltd.,20.0,346.0,335.0,344.0,5413.0,1835351.0,345.0,-1.0
3/19/2015,Arun Valley Hydropower Development Co. Ltd.,24.0,358.0,342.0,358.0,4124.0,1420508.0,344.0,14.0
3/22/2015,Arun Valley Hydropower Development Co. Ltd.,17.0,368.0,345.0,347.0,4075.0,1435060.0,358.0,-11.0
3/23/2015,Arun Valley Hydropower Development Co. Ltd.,27.0,345.0,334.0,341.0,7523.0,2563830.0,347.0,-6.0
3/24/2015,Arun Valley Hydropower Development Co. Ltd.,16.0,346.0,335.0,340.0,2149.0,730482.0,341.0,-1.0
3/25/2015,Arun Valley Hydropower Development Co. Ltd.,13.0,344.0,340.0,343.0,3185.0,1090064.0,340.0,3.0
3/26/2015,Arun Valley Hydropower Development Co. Ltd.,22.0,343.0,337.0,341.0,4501.0,1529715.0,343.0,-2.0
3/29/2015,Arun Valley Hydropower Development Co. Ltd.,27.0,341.0,335.0,336.0,4270.0,1441732.0,341.0,-5.0
3/30/2015,Arun Valley Hydropower Development Co. Ltd.,12.0,345.0,334.0,345.0,2845.0,962434.0,336.0,9.0
3/31/2015,Arun Valley Hydropower Development Co. Ltd.,20.0,343.0,337.0,342.0,5880.0,1995637.0,345.0,-3.0
4/1/2015,Arun Valley Hydropower Development Co. Ltd.,8.0,346.0,340.0,343.0,1514.0,516013.0,342.0,1.0
4/2/2015,Arun Valley Hydropower Development Co. Ltd.,10.0,342.0,337.0,337.0,3753.0,1269462.0,343.0,-6.0
4/5/2015,Arun Valley Hydropower Development Co. Ltd.,27.0,343.0,338.0,340.0,2685.0,913080.0,337.0,3.0
4/6/2015,Arun Valley Hydropower Development Co. Ltd.,19.0,340.0,332.0,336.0,3670.0,1232507.0,340.0,-4.0
4/7/2015,Arun Valley Hydropower Development Co. Ltd.,9.0,340.0,333.0,338.0,2975.0,994464.0,336.0,2.0
4/8/2015,Arun Valley Hydropower Development Co. Ltd.,13.0,340.0,335.0,339.0,3230.0,1088706.0,338.0,1.0
4/9/2015,Arun Valley Hydropower Development Co. Ltd.,16.0,342.0,334.0,336.0,3751.0,1263989.0,339.0,-3.0
4/12/2015,Arun Valley Hydropower Development Co. Ltd.,24.0,348.0,342.0,344.0,2840.0,980723.0,336.0,8.0
4/13/2015,Arun Valley Hydropower Development Co. Ltd.,26.0,347.0,340.0,345.0,4619.0,1585337.0,344.0,1.0
4/15/2015,Arun Valley Hydropower Development Co. Ltd.,11.0,345.0,340.0,345.0,1709.0,581367.0,345.0,0.0
4/16/2015,Arun Valley Hydropower Development Co. Ltd.,19.0,341.0,337.0,337.0,2693.0,911933.0,345.0,-8.0
4/19/2015,Arun Valley Hydropower Development Co. Ltd.,30.0,345.0,334.0,345.0,7789.0,2664095.0,337.0,8.0
4/20/2015,Arun Valley Hydropower Development Co. Ltd.,18.0,348.0,340.0,348.0,5167.0,1778667.0,345.0,3.0
4/21/2015,Arun Valley Hydropower Development Co. Ltd.,10.0,351.0,349.0,350.0,849.0,297489.0,348.0,2.0
4/22/2015,Arun Valley Hydropower Development Co. Ltd.,17.0,352.0,342.0,350.0,2309.0,802506.0,350.0,0.0
4/23/2015,Arun Valley Hydropower Development Co. Ltd.,16.0,347.0,340.0,346.0,3665.0,1253920.0,350.0,-4.0
5/24/2015,Arun Valley Hydropower Development Co. Ltd.,4.0,340.0,322.0,322.0,46.0,15244.0,346.0,-24.0
5/25/2015,Arun Valley Hydropower Development Co. Ltd.,14.0,316.0,290.0,290.0,1062.0,310812.0,322.0,-32.0
5/26/2015,Arun Valley Hydropower Development Co. Ltd.,61.0,295.0,272.0,275.0,15445.0,4307631.0,290.0,-15.0
5/27/2015,Arun Valley Hydropower Development Co. Ltd.,46.0,278.0,255.0,265.0,7572.0,2010644.0,275.0,-10.0
5/28/2015,Arun Valley Hydropower Development Co. Ltd.,20.0,280.0,265.0,279.0,7879.0,2146735.0,265.0,14.0
5/31/2015,Arun Valley Hydropower Development Co. Ltd.,25.0,300.0,282.0,299.0,7909.0,2313393.0,279.0,20.0
6/1/2015,Arun Valley Hydropower Development Co. Ltd.,33.0,309.0,300.0,302.0,8778.0,2670566.0,299.0,3.0
6/2/2015,Arun Valley Hydropower Development Co. Ltd.,21.0,308.0,295.0,308.0,6997.0,2097110.0,302.0,6.0
6/3/2015,Arun Valley Hydropower Development Co. Ltd.,25.0,322.0,304.0,322.0,4734.0,1497870.0,308.0,14.0
6/4/2015,Arun Valley Hydropower Development Co. Ltd.,25.0,326.0,320.0,326.0,9099.0,2926659.0,322.0,4.0
6/7/2015,Arun Valley Hydropower Development Co. Ltd.,25.0,331.0,322.0,330.0,4996.0,1637107.0,326.0,4.0
6/8/2015,Arun Valley Hydropower Development Co. Ltd.,24.0,351.0,330.0,346.0,4529.0,1530270.0,330.0,16.0
6/9/2015,Arun Valley Hydropower Development Co. Ltd.,33.0,358.0,350.0,353.0,8335.0,2940467.0,346.0,7.0
6/10/2015,Arun Valley Hydropower Development Co. Ltd.,11.0,360.0,340.0,340.0,1489.0,510610.0,353.0,-13.0
6/11/2015,Arun Valley Hydropower Development Co. Ltd.,27.0,334.0,324.0,327.0,7078.0,2313411.0,340.0,-13.0
6/14/2015,Arun Valley Hydropower Development Co. Ltd.,24.0,330.0,324.0,325.0,7918.0,2589038.0,327.0,-2.0
6/15/2015,Arun Valley Hydropower Development Co. Ltd.,24.0,335.0,325.0,334.0,4294.0,1421682.0,325.0,10.0
6/16/2015,Arun Valley Hydropower Development Co. Ltd.,28.0,335.0,323.0,328.0,4779.0,1562092.0,334.0,-6.0
6/17/2015,Arun Valley Hydropower Development Co. Ltd.,10.0,334.0,322.0,329.0,2616.0,850207.0,328.0,1.0
6/18/2015,Arun Valley Hydropower Development Co. Ltd.,1.0,335.0,335.0,335.0,32.0,10720.0,329.0,6.0
6/21/2015,Arun Valley Hydropower Development Co. Ltd.,19.0,334.0,314.0,318.0,2379.0,758578.0,335.0,-17.0
6/22/2015,Arun Valley Hydropower Development Co. Ltd.,26.0,324.0,312.0,318.0,7014.0,2231410.0,318.0,0.0
6/23/2015,Arun Valley Hydropower Development Co. Ltd.,21.0,323.0,312.0,323.0,6719.0,2129018.0,318.0,5.0
6/24/2015,Arun Valley Hydropower Development Co. Ltd.,9.0,333.0,318.0,318.0,2008.0,647068.0,323.0,-5.0
6/25/2015,Arun Valley Hydropower Development Co. Ltd.,19.0,333.0,317.0,324.0,4048.0,1302660.0,318.0,6.0
6/28/2015,Arun Valley Hydropower Development Co. Ltd.,30.0,326.0,318.0,320.0,8532.0,2727068.0,324.0,-4.0
6/29/2015,Arun Valley Hydropower Development Co. Ltd.,13.0,326.0,319.0,325.0,3261.0,1048165.0,320.0,5.0
6/30/2015,Arun Valley Hydropower Development Co. Ltd.,6.0,325.0,320.0,321.0,1106.0,355034.0,325.0,-4.0
7/1/2015,Arun Valley Hydropower Development Co. Ltd.,21.0,325.0,318.0,318.0,5335.0,1704656.0,321.0,-3.0
7/2/2015,Arun Valley Hydropower Development Co. Ltd.,17.0,318.0,312.0,315.0,3214.0,1011248.0,318.0,-3.0
7/5/2015,Arun Valley Hydropower Development Co. Ltd.,10.0,316.0,309.0,315.0,2399.0,746942.0,315.0,0.0
7/6/2015,Arun Valley Hydropower Development Co. Ltd.,23.0,319.0,314.0,315.0,5348.0,1685643.0,315.0,0.0
7/7/2015,Arun Valley Hydropower Development Co. Ltd.,13.0,324.0,312.0,312.0,3154.0,996175.0,315.0,-3.0
7/8/2015,Arun Valley Hydropower Development Co. Ltd.,7.0,331.0,315.0,331.0,573.0,185841.0,312.0,19.0
7/9/2015,Arun Valley Hydropower Development Co. Ltd.,18.0,325.0,314.0,319.0,3088.0,982731.0,331.0,-12.0
7/12/2015,Arun Valley Hydropower Development Co. Ltd.,18.0,319.0,317.0,318.0,4179.0,1328080.0,319.0,-1.0
7/13/2015,Arun Valley Hydropower Development Co. Ltd.,28.0,322.0,315.0,318.0,7194.0,2283424.0,318.0,0.0
7/14/2015,Arun Valley Hydropower Development Co. Ltd.,6.0,321.0,318.0,321.0,4121.0,1314731.0,318.0,3.0
7/15/2015,Arun Valley Hydropower Development Co. Ltd.,17.0,322.0,318.0,322.0,3872.0,1238063.0,321.0,1.0
7/16/2015,Arun Valley Hydropower Development Co. Ltd.,8.0,321.0,317.0,319.0,881.0,280434.0,322.0,-3.0
7/22/2015,Arun Valley Hydropower Development Co. Ltd.,22.0,320.0,313.0,316.0,8554.0,2712408.0,319.0,-3.0
7/23/2015,Arun Valley Hydropower Development Co. Ltd.,29.0,322.0,317.0,320.0,9595.0,3067031.0,316.0,4.0
7/26/2015,Arun Valley Hydropower Development Co. Ltd.,5.0,344.0,326.0,344.0,1700.0,578800.0,320.0,24.0
7/27/2015,Arun Valley Hydropower Development Co. Ltd.,26.0,350.0,323.0,323.0,5870.0,2002198.0,344.0,-21.0
7/28/2015,Arun Valley Hydropower Development Co. Ltd.,29.0,319.0,310.0,310.0,9134.0,2840986.0,323.0,-13.0
7/29/2015,Arun Valley Hydropower Development Co. Ltd.,33.0,313.0,305.0,308.0,9298.0,2869341.0,310.0,-2.0
7/30/2015,Arun Valley Hydropower Development Co. Ltd.,47.0,319.0,309.0,313.0,16138.0,5072588.0,308.0,5.0
8/2/2015,Arun Valley Hydropower Development Co. Ltd.,9.0,314.0,308.0,312.0,1361.0,421857.0,313.0,-1.0
8/3/2015,Arun Valley Hydropower Development Co. Ltd.,51.0,311.0,304.0,305.0,10963.0,3355512.0,312.0,-7.0
8/4/2015,Arun Valley Hydropower Development Co. Ltd.,33.0,313.0,305.0,310.0,6855.0,2113607.0,305.0,5.0
8/5/2015,Arun Valley Hydropower Development Co. Ltd.,28.0,314.0,305.0,308.0,7533.0,2311282.0,310.0,-2.0
8/6/2015,Arun Valley Hydropower Development Co. Ltd.,39.0,313.0,300.0,300.0,10766.0,3289526.0,308.0,-8.0
8/9/2015,Arun Valley Hydropower Development Co. Ltd.,54.0,310.0,300.0,303.0,18895.0,5715963.0,300.0,3.0
8/10/2015,Arun Valley Hydropower Development Co. Ltd.,43.0,308.0,300.0,304.0,13455.0,4080380.0,303.0,1.0
8/11/2015,Arun Valley Hydropower Development Co. Ltd.,48.0,305.0,298.0,300.0,14170.0,4258494.0,304.0,-4.0
8/12/2015,Arun Valley Hydropower Development Co. Ltd.,33.0,304.0,295.0,300.0,6365.0,1909852.0,300.0,0.0
8/13/2015,Arun Valley Hydropower Development Co. Ltd.,39.0,301.0,298.0,298.0,11156.0,3338285.0,300.0,-2.0
8/16/2015,Arun Valley Hydropower Development Co. Ltd.,34.0,306.0,272.0,288.0,5088.0,1468842.0,298.0,-10.0
8/17/2015,Arun Valley Hydropower Development Co. Ltd.,25.0,303.0,292.0,299.0,6382.0,1901065.0,288.0,11.0
8/18/2015,Arun Valley Hydropower Development Co. Ltd.,39.0,300.0,294.0,294.0,9602.0,2849588.0,299.0,-5.0
8/19/2015,Arun Valley Hydropower Development Co. Ltd.,38.0,300.0,288.0,296.0,11580.0,3413168.0,294.0,2.0
8/20/2015,Arun Valley Hydropower Development Co. Ltd.,36.0,298.0,290.0,292.0,14022.0,4096857.0,296.0,-4.0
8/23/2015,Arun Valley Hydropower Development Co. Ltd.,45.0,287.0,272.0,275.0,10384.0,2863137.0,292.0,-17.0
8/24/2015,Arun Valley Hydropower Development Co. Ltd.,90.0,286.0,265.0,280.0,24531.0,6675782.0,275.0,5.0
8/25/2015,Arun Valley Hydropower Development Co. Ltd.,48.0,284.0,265.0,280.0,17311.0,4735484.0,280.0,0.0
8/26/2015,Arun Valley Hydropower Development Co. Ltd.,102.0,285.0,271.0,281.0,17432.0,4883396.0,280.0,1.0
8/27/2015,Arun Valley Hydropower Development Co. Ltd.,9.0,283.0,277.0,283.0,2219.0,617340.0,281.0,2.0
8/31/2015,Arun Valley Hydropower Development Co. Ltd.,12.0,283.0,275.0,277.0,2512.0,697211.0,283.0,-6.0
9/1/2015,Arun Valley Hydropower Development Co. Ltd.,30.0,282.0,272.0,282.0,18241.0,5039531.0,277.0,5.0
9/2/2015,Arun Valley Hydropower Development Co. Ltd.,17.0,285.0,280.0,283.0,2160.0,608146.0,282.0,1.0
9/3/2015,Arun Valley Hydropower Development Co. Ltd.,25.0,287.0,280.0,286.0,4379.0,1240900.0,283.0,3.0
9/6/2015,Arun Valley Hydropower Development Co. Ltd.,28.0,285.0,278.0,280.0,7040.0,1974192.0,286.0,-6.0
9/7/2015,Arun Valley Hydropower Development Co. Ltd.,27.0,279.0,268.0,278.0,3764.0,1028138.0,280.0,-2.0
9/8/2015,Arun Valley Hydropower Development Co. Ltd.,13.0,277.0,271.0,277.0,4777.0,1310619.0,278.0,-1.0
9/9/2015,Arun Valley Hydropower Development Co. Ltd.,31.0,282.0,275.0,280.0,3125.0,870760.0,277.0,3.0
9/10/2015,Arun Valley Hydropower Development Co. Ltd.,17.0,280.0,274.0,279.0,3873.0,1066457.0,280.0,-1.0
9/13/2015,Arun Valley Hydropower Development Co. Ltd.,17.0,277.0,270.0,270.0,7073.0,1925207.0,279.0,-9.0
9/14/2015,Arun Valley Hydropower Development Co. Ltd.,17.0,283.0,274.0,280.0,1639.0,459365.0,270.0,10.0
9/15/2015,Arun Valley Hydropower Development Co. Ltd.,33.0,288.0,282.0,284.0,6124.0,1740183.0,280.0,4.0
9/16/2015,Arun Valley Hydropower Development Co. Ltd.,6.0,285.0,280.0,280.0,2247.0,629868.0,284.0,-4.0
9/17/2015,Arun Valley Hydropower Development Co. Ltd.,26.0,285.0,280.0,284.0,4486.0,1265684.0,280.0,4.0
9/22/2015,Arun Valley Hydropower Development Co. Ltd.,2.0,280.0,280.0,280.0,369.0,103320.0,284.0,-4.0
9/23/2015,Arun Valley Hydropower Development Co. Ltd.,27.0,299.0,282.0,291.0,6330.0,1850378.0,280.0,11.0
9/24/2015,Arun Valley Hydropower Development Co. Ltd.,9.0,286.0,280.0,280.0,2688.0,757587.0,291.0,-11.0
9/29/2015,Arun Valley Hydropower Development Co. Ltd.,23.0,281.0,276.0,280.0,9447.0,2642456.0,280.0,0.0
9/30/2015,Arun Valley Hydropower Development Co. Ltd.,5.0,283.0,280.0,281.0,1700.0,478790.0,280.0,1.0
10/1/2015,Arun Valley Hydropower Development Co. Ltd.,27.0,280.0,271.0,276.0,1632.0,450061.0,281.0,-5.0
10/4/2015,Arun Valley Hydropower Development Co. Ltd.,21.0,280.0,273.0,276.0,10168.0,2805878.0,276.0,0.0
10/5/2015,Arun Valley Hydropower Development Co. Ltd.,13.0,278.0,273.0,278.0,4836.0,1337564.0,276.0,2.0
10/6/2015,Arun Valley Hydropower Development Co. Ltd.,14.0,279.0,273.0,275.0,5098.0,1400118.0,278.0,-3.0
10/7/2015,Arun Valley Hydropower Development Co. Ltd.,7.0,274.0,267.0,274.0,4193.0,1131256.0,275.0,-1.0
10/8/2015,Arun Valley Hydropower Development Co. Ltd.,12.0,277.0,266.0,277.0,4508.0,1229725.0,274.0,3.0
10/11/2015,Arun Valley Hydropower Development Co. Ltd.,28.0,279.0,272.0,277.0,13224.0,3638346.0,277.0,0.0
10/14/2015,Arun Valley Hydropower Development Co. Ltd.,3.0,273.0,271.0,271.0,201.0,54673.0,277.0,-6.0
10/15/2015,Arun Valley Hydropower Development Co. Ltd.,5.0,273.0,266.0,266.0,884.0,238992.0,271.0,-5.0
10/18/2015,Arun Valley Hydropower Development Co. Ltd.,7.0,270.0,261.0,266.0,2058.0,546968.0,266.0,0.0
10/27/2015,Arun Valley Hydropower Development Co. Ltd.,5.0,266.0,257.0,259.0,1846.0,479414.0,266.0,-7.0
10/28/2015,Arun Valley Hydropower Development Co. Ltd.,6.0,255.0,251.0,255.0,2002.0,506306.0,259.0,-4.0
10/29/2015,Arun Valley Hydropower Development Co. Ltd.,4.0,265.0,255.0,265.0,1607.0,417820.0,255.0,10.0
11/1/2015,Arun Valley Hydropower Development Co. Ltd.,10.0,273.0,267.0,269.0,6745.0,1816113.0,265.0,4.0
11/2/2015,Arun Valley Hydropower Development Co. Ltd.,13.0,280.0,269.0,275.0,2115.0,577516.0,269.0,6.0
11/3/2015,Arun Valley Hydropower Development Co. Ltd.,10.0,281.0,275.0,281.0,2583.0,714735.0,275.0,6.0
11/4/2015,Arun Valley Hydropower Development Co. Ltd.,9.0,280.0,272.0,272.0,2788.0,760348.0,281.0,-9.0
11/5/2015,Arun Valley Hydropower Development Co. Ltd.,18.0,299.0,270.0,299.0,2874.0,792337.0,272.0,27.0
11/8/2015,Arun Valley Hydropower Development Co. Ltd.,8.0,296.0,289.0,296.0,296.0,86844.0,299.0,-3.0
11/9/2015,Arun Valley Hydropower Development Co. Ltd.,7.0,291.0,271.0,272.0,734.0,201695.0,296.0,-24.0
11/10/2015,Arun Valley Hydropower Development Co. Ltd.,17.0,275.0,268.0,272.0,4406.0,1193599.0,272.0,0.0
11/15/2015,Arun Valley Hydropower Development Co. Ltd.,5.0,270.0,262.0,270.0,303.0,81056.0,272.0,-2.0
11/16/2015,Arun Valley Hydropower Development Co. Ltd.,6.0,270.0,268.0,268.0,2184.0,587148.0,270.0,-2.0
11/18/2015,Arun Valley Hydropower Development Co. Ltd.,9.0,273.0,268.0,271.0,2833.0,763004.0,268.0,3.0
11/19/2015,Arun Valley Hydropower Development Co. Ltd.,8.0,270.0,265.0,267.0,1550.0,413951.0,271.0,-4.0
11/22/2015,Arun Valley Hydropower Development Co. Ltd.,19.0,265.0,255.0,256.0,6871.0,1781296.0,267.0,-11.0
11/23/2015,Arun Valley Hydropower Development Co. Ltd.,8.0,261.0,252.0,261.0,1376.0,353275.0,256.0,5.0
11/24/2015,Arun Valley Hydropower Development Co. Ltd.,10.0,278.0,260.0,278.0,4441.0,1163623.0,261.0,17.0
11/25/2015,Arun Valley Hydropower Development Co. Ltd.,7.0,273.0,258.0,268.0,2639.0,692424.0,278.0,-10.0
11/26/2015,Arun Valley Hydropower Development Co. Ltd.,6.0,268.0,258.0,260.0,1484.0,394856.0,268.0,-8.0
11/29/2015,Arun Valley Hydropower Development Co. Ltd.,15.0,256.0,251.0,253.0,4283.0,1084865.0,260.0,-7.0
11/30/2015,Arun Valley Hydropower Development Co. Ltd.,16.0,267.0,255.0,267.0,3588.0,921867.0,253.0,14.0
12/1/2015,Arun Valley Hydropower Development Co. Ltd.,20.0,266.0,260.0,264.0,5524.0,1448068.0,267.0,-3.0
12/2/2015,Arun Valley Hydropower Development Co. Ltd.,28.0,275.0,257.0,275.0,4455.0,1165188.0,264.0,11.0
12/3/2015,Arun Valley Hydropower Development Co. Ltd.,7.0,280.0,269.0,280.0,482.0,130900.0,275.0,5.0
12/6/2015,Arun Valley Hydropower Development Co. Ltd.,16.0,279.0,270.0,270.0,2748.0,758090.0,280.0,-10.0
12/7/2015,Arun Valley Hydropower Development Co. Ltd.,14.0,265.0,260.0,260.0,4152.0,1084920.0,270.0,-10.0
12/8/2015,Arun Valley Hydropower Development Co. Ltd.,9.0,263.0,258.0,263.0,3447.0,896028.0,260.0,3.0
12/9/2015,Arun Valley Hydropower Development Co. Ltd.,19.0,265.0,260.0,265.0,3823.0,998391.0,263.0,2.0
12/10/2015,Arun Valley Hydropower Development Co. Ltd.,20.0,268.0,260.0,263.0,3245.0,853212.0,265.0,-2.0
12/13/2015,Arun Valley Hydropower Development Co. Ltd.,15.0,272.0,263.0,270.0,3276.0,877568.0,263.0,7.0
12/14/2015,Arun Valley Hydropower Development Co. Ltd.,6.0,270.0,264.0,270.0,531.0,141687.0,270.0,0.0
12/15/2015,Arun Valley Hydropower Development Co. Ltd.,8.0,267.0,258.0,265.0,1957.0,516772.0,270.0,-5.0
12/16/2015,Arun Valley Hydropower Development Co. Ltd.,28.0,265.0,260.0,260.0,10395.0,2718618.0,265.0,-5.0
12/17/2015,Arun Valley Hydropower Development Co. Ltd.,11.0,261.0,257.0,260.0,6204.0,1612816.0,260.0,0.0
12/20/2015,Arun Valley Hydropower Development Co. Ltd.,12.0,260.0,258.0,260.0,10840.0,2808136.0,260.0,0.0
12/21/2015,Arun Valley Hydropower Development Co. Ltd.,17.0,259.0,255.0,258.0,2708.0,694316.0,260.0,-2.0
12/22/2015,Arun Valley Hydropower Development Co. Ltd.,20.0,263.0,257.0,258.0,4944.0,1277140.0,258.0,0.0
12/23/2015,Arun Valley Hydropower Development Co. Ltd.,8.0,261.0,255.0,260.0,1794.0,460108.0,258.0,2.0
12/24/2015,Arun Valley Hydropower Development Co. Ltd.,12.0,260.0,253.0,258.0,1469.0,376363.0,260.0,-2.0
12/27/2015,Arun Valley Hydropower Development Co. Ltd.,10.0,263.0,255.0,259.0,1606.0,414540.0,258.0,1.0
12/28/2015,Arun Valley Hydropower Development Co. Ltd.,27.0,258.0,253.0,255.0,11495.0,2926662.0,259.0,-4.0
12/29/2015,Arun Valley Hydropower Development Co. Ltd.,19.0,262.0,254.0,255.0,2124.0,546154.0,255.0,0.0
12/31/2015,Arun Valley Hydropower Development Co. Ltd.,29.0,264.0,254.0,260.0,4564.0,1179741.0,255.0,5.0
1/3/2016,Arun Valley Hydropower Development Co. Ltd.,28.0,258.0,253.0,256.0,3910.0,1000109.0,260.0,-4.0
1/4/2016,Arun Valley Hydropower Development Co. Ltd.,23.0,261.0,254.0,257.0,5072.0,1296773.0,256.0,1.0
1/5/2016,Arun Valley Hydropower Development Co. Ltd.,45.0,275.0,252.0,270.0,8473.0,2180383.0,257.0,13.0
1/6/2016,Arun Valley Hydropower Development Co. Ltd.,19.0,268.0,254.0,262.0,5504.0,1417814.0,270.0,-8.0
1/7/2016,Arun Valley Hydropower Development Co. Ltd.,31.0,265.0,254.0,256.0,5041.0,1300272.0,262.0,-6.0
1/10/2016,Arun Valley Hydropower Development Co. Ltd.,40.0,261.0,255.0,257.0,4883.0,1255364.0,256.0,1.0
1/11/2016,Arun Valley Hydropower Development Co. Ltd.,39.0,261.0,250.0,260.0,10060.0,2581735.0,257.0,3.0
1/12/2016,Arun Valley Hydropower Development Co. Ltd.,72.0,260.0,253.0,260.0,6323.0,1631750.0,260.0,0.0
1/13/2016,Arun Valley Hydropower Development Co. Ltd.,74.0,265.0,255.0,260.0,8237.0,2135212.0,260.0,0.0
1/14/2016,Arun Valley Hydropower Development Co. Ltd.,75.0,266.0,257.0,260.0,11367.0,2960857.0,260.0,0.0
1/19/2016,Arun Valley Hydropower Development Co. Ltd.,5.0,285.0,265.0,285.0,50.0,13750.0,260.0,25.0
1/20/2016,Arun Valley Hydropower Development Co. Ltd.,5.0,312.0,290.0,312.0,50.0,15030.0,285.0,27.0
1/21/2016,Arun Valley Hydropower Development Co. Ltd.,13.0,343.0,318.0,343.0,2600.0,887576.0,312.0,31.0
1/24/2016,Arun Valley Hydropower Development Co. Ltd.,2.0,349.0,345.0,349.0,210.0,72650.0,343.0,6.0
1/25/2016,Arun Valley Hydropower Development Co. Ltd.,4.0,361.0,355.0,361.0,226.0,80600.0,349.0,12.0
1/27/2016,Arun Valley Hydropower Development Co. Ltd.,1.0,354.0,354.0,354.0,20.0,7080.0,361.0,-7.0
1/28/2016,Arun Valley Hydropower Development Co. Ltd.,2.0,347.0,341.0,341.0,44.0,15208.0,354.0,-13.0
2/1/2016,Arun Valley Hydropower Development Co. Ltd.,1.0,335.0,335.0,335.0,100.0,33500.0,341.0,-6.0
2/4/2016,Arun Valley Hydropower Development Co. Ltd.,1.0,329.0,329.0,329.0,10.0,3290.0,335.0,-6.0
2/7/2016,Arun Valley Hydropower Development Co. Ltd.,29.0,323.0,297.0,297.0,5570.0,1655450.0,329.0,-32.0
2/8/2016,Arun Valley Hydropower Development Co. Ltd.,75.0,322.0,281.0,305.0,30502.0,9096250.0,297.0,8.0
2/11/2016,Arun Valley Hydropower Development Co. Ltd.,15.0,305.0,294.0,295.0,7276.0,2177319.0,305.0,-10.0
2/14/2016,Arun Valley Hydropower Development Co. Ltd.,31.0,304.0,290.0,300.0,14582.0,4356085.0,295.0,5.0
2/15/2016,Arun Valley Hydropower Development Co. Ltd.,33.0,310.0,297.0,298.0,9010.0,2690356.0,300.0,-2.0
2/16/2016,Arun Valley Hydropower Development Co. Ltd.,12.0,303.0,290.0,299.0,4320.0,1267860.0,298.0,1.0
