parameter_name,parameter_code,series_name,data
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T15:58:00+00:00', 'value': 47.2000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T15:59:00+00:00', 'value': 48.7000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:00:00+00:00', 'value': 48.5}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:01:00+00:00', 'value': 44.7000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:02:00+00:00', 'value': 44}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:03:00+00:00', 'value': 43.5}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:04:00+00:00', 'value': 40.7999992371}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:05:00+00:00', 'value': 44.2000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:06:00+00:00', 'value': 38.1000022888}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:07:00+00:00', 'value': 129.900009155}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:08:00+00:00', 'value': 42.2999992371}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:09:00+00:00', 'value': 44.7000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:10:00+00:00', 'value': 46.2000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 45.8, 'datetime': '2020-03-24T16:11:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:12:00+00:00', 'value': 44.4000015259}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:13:00+00:00', 'value': 41.1000022888}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:14:00+00:00', 'value': 38.6000022888}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:15:00+00:00', 'value': 39.6000022888}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:16:00+00:00', 'value': 38.4000015259}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:17:00+00:00', 'value': 55.4000015259}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:18:00+00:00', 'value': 44.2999992371}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:19:00+00:00', 'value': 38.7000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:20:00+00:00', 'value': 35.2000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:21:00+00:00', 'value': 42}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:22:00+00:00', 'value': 36.2000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'aqi': 26.166666666666668, 'value': 31.4, 'datetime': '2020-03-24T16:23:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:24:00+00:00', 'value': 33.7000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:25:00+00:00', 'value': 49.2999992371}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:26:00+00:00', 'value': 36.1000022888}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:27:00+00:00', 'value': 34.9000015259}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:28:00+00:00', 'value': 37}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:29:00+00:00', 'value': 32.5}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:30:00+00:00', 'value': 31.8000011444}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:31:00+00:00', 'value': 32.7999992371}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:32:00+00:00', 'value': 33.2000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:33:00+00:00', 'value': 35.6000022888}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:34:00+00:00', 'value': 31.8000011444}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:35:00+00:00', 'value': 39.7000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:36:00+00:00', 'value': 33.6000022888}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:37:00+00:00', 'value': 34.9000015259}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:38:00+00:00', 'value': 37.5}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:39:00+00:00', 'value': 44.9000015259}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:40:00+00:00', 'value': 44}"
PM10 Inst,PM10_I,PM10 Inst,"{'aqi': 28.583333333333332, 'value': 34.3, 'datetime': '2020-03-24T16:41:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:42:00+00:00', 'value': 32.7000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:43:00+00:00', 'value': 42.2999992371}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:44:00+00:00', 'value': 30.3999996185}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:45:00+00:00', 'value': 33.5}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:46:00+00:00', 'value': 34.1000022888}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:47:00+00:00', 'value': 33.7999992371}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:48:00+00:00', 'value': 28.8000011444}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:49:00+00:00', 'value': 29.3999996185}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:50:00+00:00', 'value': 34.7000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:51:00+00:00', 'value': 31.3000011444}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T16:52:00+00:00', 'value': 44.4000015259}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 31.7, 'datetime': '2020-03-24T16:53:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 30.2000007629, 'datetime': '2020-03-24T16:54:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 36, 'datetime': '2020-03-24T16:55:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 33.9000015259, 'datetime': '2020-03-24T16:56:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 33.7000007629, 'datetime': '2020-03-24T16:57:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 30.8000011444, 'datetime': '2020-03-24T16:58:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 35.2000007629, 'datetime': '2020-03-24T16:59:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 33, 'datetime': '2020-03-24T17:00:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 29.3000011444, 'datetime': '2020-03-24T17:01:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 32.9000015259, 'datetime': '2020-03-24T17:02:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 35.7999992371, 'datetime': '2020-03-24T17:03:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 36.4000015259, 'datetime': '2020-03-24T17:04:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 40.1000022888, 'datetime': '2020-03-24T17:05:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 45.1000022888, 'datetime': '2020-03-24T17:06:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 35.4000015259, 'datetime': '2020-03-24T17:07:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 47.9000015259, 'datetime': '2020-03-24T17:08:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 37.9000015259, 'datetime': '2020-03-24T17:09:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 39.2999992371, 'datetime': '2020-03-24T17:10:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 37.2999992371, 'datetime': '2020-03-24T17:11:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 33.7999992371, 'datetime': '2020-03-24T17:12:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 35.1000022888, 'datetime': '2020-03-24T17:13:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 33.2999992371, 'datetime': '2020-03-24T17:14:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 34, 'datetime': '2020-03-24T17:15:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 32.2999992371, 'datetime': '2020-03-24T17:16:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 32.1000022888, 'datetime': '2020-03-24T17:17:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 30.7000007629, 'datetime': '2020-03-24T17:18:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 37.7999992371, 'datetime': '2020-03-24T17:19:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 34.4000015259, 'datetime': '2020-03-24T17:20:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 33.2999992371, 'datetime': '2020-03-24T17:21:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 30.1000003815, 'datetime': '2020-03-24T17:22:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 31, 'datetime': '2020-03-24T17:23:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 32.7999992371, 'datetime': '2020-03-24T17:24:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 29.5, 'datetime': '2020-03-24T17:25:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 31.2000007629, 'datetime': '2020-03-24T17:26:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T17:27:00+00:00', 'value': 32.7, 'aqi': 27.250000000000004}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 32.1000022888, 'datetime': '2020-03-24T17:28:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 36, 'datetime': '2020-03-24T17:29:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 38.2999992371, 'datetime': '2020-03-24T17:30:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 33.9000015259, 'datetime': '2020-03-24T17:31:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 31.1000003815, 'datetime': '2020-03-24T17:32:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 35.1000022888, 'datetime': '2020-03-24T17:33:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 36.4000015259, 'datetime': '2020-03-24T17:34:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 32.2999992371, 'datetime': '2020-03-24T17:35:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 33.2999992371, 'datetime': '2020-03-24T17:36:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 34.4000015259, 'datetime': '2020-03-24T17:37:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 36, 'datetime': '2020-03-24T17:38:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 35.2000007629, 'datetime': '2020-03-24T17:39:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T17:40:00+00:00', 'value': 36.6, 'aqi': 30.500000000000004}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 35.1000022888, 'datetime': '2020-03-24T17:41:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 39.2000007629, 'datetime': '2020-03-24T17:42:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 38.4000015259, 'datetime': '2020-03-24T17:43:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 34.2999992371, 'datetime': '2020-03-24T17:44:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 37.9000015259, 'datetime': '2020-03-24T17:45:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 34.2999992371, 'datetime': '2020-03-24T17:46:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 33.5, 'datetime': '2020-03-24T17:47:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 34.6000022888, 'datetime': '2020-03-24T17:48:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 37, 'datetime': '2020-03-24T17:49:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 36.1000022888, 'datetime': '2020-03-24T17:50:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 34.6000022888, 'datetime': '2020-03-24T17:51:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 41.7000007629, 'datetime': '2020-03-24T17:52:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 36.1000022888, 'datetime': '2020-03-24T17:53:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 38.1000022888, 'datetime': '2020-03-24T17:54:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 41.9000015259, 'datetime': '2020-03-24T17:55:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 43.1000022888, 'datetime': '2020-03-24T17:56:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 39.1000022888, 'datetime': '2020-03-24T17:57:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 40.9000015259, 'datetime': '2020-03-24T17:58:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 39, 'datetime': '2020-03-24T17:59:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 37.5, 'datetime': '2020-03-24T18:00:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 36.5, 'datetime': '2020-03-24T18:01:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 43.6000022888, 'datetime': '2020-03-24T18:02:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 39.5, 'datetime': '2020-03-24T18:03:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 41, 'datetime': '2020-03-24T18:04:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 38, 'datetime': '2020-03-24T18:05:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 38.4000015259, 'datetime': '2020-03-24T18:06:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 46, 'datetime': '2020-03-24T18:07:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 37.5, 'datetime': '2020-03-24T18:08:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 37.5, 'datetime': '2020-03-24T18:09:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 34.7000007629, 'datetime': '2020-03-24T18:10:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 40, 'datetime': '2020-03-24T18:11:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 39.9000015259, 'datetime': '2020-03-24T18:12:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 38, 'datetime': '2020-03-24T18:13:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 38.1000022888, 'datetime': '2020-03-24T18:14:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 39, 'datetime': '2020-03-24T18:15:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 36.7000007629, 'datetime': '2020-03-24T18:16:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 43.2000007629, 'datetime': '2020-03-24T18:17:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 36.5, 'datetime': '2020-03-24T18:18:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 39.7999992371, 'datetime': '2020-03-24T18:19:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 38.1000022888, 'datetime': '2020-03-24T18:20:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 43.7999992371, 'datetime': '2020-03-24T18:21:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 41.7000007629, 'datetime': '2020-03-24T18:22:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 42.2999992371, 'datetime': '2020-03-24T18:23:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 37.9000015259, 'datetime': '2020-03-24T18:24:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T18:25:00+00:00', 'value': 42.4, 'aqi': 35.333333333333336}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 41.5, 'datetime': '2020-03-24T18:26:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 42.1000022888, 'datetime': '2020-03-24T18:27:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 42.2999992371, 'datetime': '2020-03-24T18:28:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 42.1000022888, 'datetime': '2020-03-24T18:29:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 43.7000007629, 'datetime': '2020-03-24T18:30:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 43.5, 'datetime': '2020-03-24T18:31:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 42.2000007629, 'datetime': '2020-03-24T18:32:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 39.7999992371, 'datetime': '2020-03-24T18:33:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 37.9000015259, 'datetime': '2020-03-24T18:34:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 40.7999992371, 'datetime': '2020-03-24T18:35:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 39.2999992371, 'datetime': '2020-03-24T18:36:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 37, 'datetime': '2020-03-24T18:37:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 40.2000007629, 'datetime': '2020-03-24T18:38:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 42.2999992371, 'datetime': '2020-03-24T18:39:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T18:40:00+00:00', 'value': 40.2, 'aqi': 33.50000000000001}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 39.4000015259, 'datetime': '2020-03-24T18:41:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 41.4000015259, 'datetime': '2020-03-24T18:42:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 36.6000022888, 'datetime': '2020-03-24T18:43:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 37, 'datetime': '2020-03-24T18:44:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 41.1000022888, 'datetime': '2020-03-24T18:45:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 42.2000007629, 'datetime': '2020-03-24T18:46:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 41.2000007629, 'datetime': '2020-03-24T18:47:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 40.1000022888, 'datetime': '2020-03-24T18:48:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 41.1000022888, 'datetime': '2020-03-24T18:49:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 44, 'datetime': '2020-03-24T18:50:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 41.2000007629, 'datetime': '2020-03-24T18:51:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 45.6000022888, 'datetime': '2020-03-24T18:52:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 42.2000007629, 'datetime': '2020-03-24T18:53:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 43, 'datetime': '2020-03-24T18:54:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T18:55:00+00:00', 'value': 41.3, 'aqi': 34.416666666666664}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T18:56:00+00:00', 'value': 42.4000015259}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T18:57:00+00:00', 'value': 40}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T18:58:00+00:00', 'value': 38.4000015259}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T18:59:00+00:00', 'value': 38.1000022888}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T19:00:00+00:00', 'value': 36.5}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T19:01:00+00:00', 'value': 37.2000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T19:02:00+00:00', 'value': 35}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T19:03:00+00:00', 'value': 37.4000015259}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T19:04:00+00:00', 'value': 33}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T19:05:00+00:00', 'value': 38.9000015259}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T19:06:00+00:00', 'value': 37.2999992371}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T19:07:00+00:00', 'value': 39}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T19:08:00+00:00', 'value': 33.4000015259}"
PM10 Inst,PM10_I,PM10 Inst,"{'aqi': 26.833333333333336, 'value': 32.2, 'datetime': '2020-03-24T19:09:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T19:10:00+00:00', 'value': 31.8999996185}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T19:11:00+00:00', 'value': 32.7000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T19:12:00+00:00', 'value': 32.5}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T19:13:00+00:00', 'value': 36.1000022888}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T19:14:00+00:00', 'value': 32.1000022888}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T19:15:00+00:00', 'value': 33.5}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T19:16:00+00:00', 'value': 32.6000022888}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T19:17:00+00:00', 'value': 32.6000022888}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T19:18:00+00:00', 'value': 31.5}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T19:19:00+00:00', 'value': 28.5}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T19:20:00+00:00', 'value': 33.1000022888}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T19:21:00+00:00', 'value': 30.3000011444}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T19:22:00+00:00', 'value': 30.1000003815}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T19:23:00+00:00', 'value': 30.5}"
PM10 Inst,PM10_I,PM10 Inst,"{'aqi': 23.416666666666668, 'value': 28.1, 'datetime': '2020-03-24T19:24:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T19:25:00+00:00', 'value': 27.7000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T19:26:00+00:00', 'value': 30.3000011444}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T19:27:00+00:00', 'value': 31.2000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T19:28:00+00:00', 'value': 33.1000022888}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T19:29:00+00:00', 'value': 31.6000003815}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T19:30:00+00:00', 'value': 32.2000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T19:31:00+00:00', 'value': 35.5}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T19:32:00+00:00', 'value': 30.3999996185}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T19:33:00+00:00', 'value': 35.7999992371}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T19:34:00+00:00', 'value': 35.2000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T19:35:00+00:00', 'value': 35}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T19:36:00+00:00', 'value': 33.2999992371}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T19:37:00+00:00', 'value': 31.1000003815}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T19:38:00+00:00', 'value': 30.3000011444}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T19:39:00+00:00', 'value': 29.2000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'aqi': 29.583333333333336, 'value': 35.5, 'datetime': '2020-03-24T19:40:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 32.2000007629, 'datetime': '2020-03-24T19:41:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 30.7000007629, 'datetime': '2020-03-24T19:42:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 32.7000007629, 'datetime': '2020-03-24T19:43:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 35, 'datetime': '2020-03-24T19:44:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 36.6000022888, 'datetime': '2020-03-24T19:45:00+00:00'}"
